id,name,parkCode,fullName,states,designation,url
B166EAD1-0D3E-4111-AE04-D5AB15DFDEDC,Baby Changing Station,vick,Vicksburg National Military Park,"MS,LA",National Military Park,http://www.nps.gov/vick/
B166EAD1-0D3E-4111-AE04-D5AB15DFDEDC,Baby Changing Station,whmi,Whitman Mission National Historic Site,WA,National Historic Site,http://www.nps.gov/whmi/
B166EAD1-0D3E-4111-AE04-D5AB15DFDEDC,Baby Changing Station,wiho,William Howard Taft National Historic Site,OH,National Historic Site,http://www.nps.gov/wiho/
B166EAD1-0D3E-4111-AE04-D5AB15DFDEDC,Baby Changing Station,wrst,Wrangell - St Elias National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/wrst/
B166EAD1-0D3E-4111-AE04-D5AB15DFDEDC,Baby Changing Station,wwii,World War II Memorial ,DC,,http://www.nps.gov/wwii/
B166EAD1-0D3E-4111-AE04-D5AB15DFDEDC,Baby Changing Station,yell,Yellowstone National Park,"ID,MT,WY",National Park,http://www.nps.gov/yell/
7029B5F0-D918-4E8A-B066-6F221BB8C061,Backcountry Permits,band,Bandelier National Monument,NM,National Monument,http://www.nps.gov/band/
7029B5F0-D918-4E8A-B066-6F221BB8C061,Backcountry Permits,colm,Colorado National Monument,CO,National Monument,http://www.nps.gov/colm/
7029B5F0-D918-4E8A-B066-6F221BB8C061,Backcountry Permits,glac,Glacier National Park,MT,National Park,http://www.nps.gov/glac/
7029B5F0-D918-4E8A-B066-6F221BB8C061,Backcountry Permits,romo,Rocky Mountain National Park,CO,National Park,http://www.nps.gov/romo/
7029B5F0-D918-4E8A-B066-6F221BB8C061,Backcountry Permits,vall,Valles Caldera National Preserve,NM,National Preserve,http://www.nps.gov/vall/
7029B5F0-D918-4E8A-B066-6F221BB8C061,Backcountry Permits,yell,Yellowstone National Park,"ID,MT,WY",National Park,http://www.nps.gov/yell/
7029B5F0-D918-4E8A-B066-6F221BB8C061,Backcountry Permits,zion,Zion National Park,UT,National Park,http://www.nps.gov/zion/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,acad,Acadia National Park,ME,National Park,http://www.nps.gov/acad/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,amis,Amistad National Recreation Area,TX,National Recreation Area,http://www.nps.gov/amis/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,apis,Apostle Islands National Lakeshore,WI,National Lakeshore,http://www.nps.gov/apis/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,asis,Assateague Island National Seashore,"MD,VA",National Seashore,http://www.nps.gov/asis/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,bibe,Big Bend National Park,TX,National Park,http://www.nps.gov/bibe/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,bica,Bighorn Canyon National Recreation Area,"MT,WY",National Recreation Area,http://www.nps.gov/bica/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,bicy,Big Cypress National Preserve,FL,National Preserve,http://www.nps.gov/bicy/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,bith,Big Thicket National Preserve,TX,National Preserve,http://www.nps.gov/bith/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,blri,Blue Ridge Parkway,"NC,VA",Parkway,http://www.nps.gov/blri/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,blrv,Blackstone River Valley National Historical Park,"RI,MA",National Historical Park,http://www.nps.gov/blrv/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,boaf,Boston African American National Historic Site,MA,National Historic Site,http://www.nps.gov/boaf/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,boha,Boston Harbor Islands National Recreation Area,MA,National Recreation Area,http://www.nps.gov/boha/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,bost,Boston National Historical Park,MA,National Historical Park,http://www.nps.gov/bost/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,cabr,Cabrillo National Monument,CA,National Monument,http://www.nps.gov/cabr/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,caco,Cape Cod National Seashore,MA,National Seashore,http://www.nps.gov/caco/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,caha,Cape Hatteras National Seashore,NC,National Seashore,http://www.nps.gov/caha/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,cajo,Captain John Smith Chesapeake National Historic Trail,"VA,MD,DE,DC,PA,NY",National Historic Trail,http://www.nps.gov/cajo/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,cana,Canaveral National Seashore,FL,National Seashore,http://www.nps.gov/cana/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,cbpo,Chesapeake Bay ,"DC,DE,MD,NY,PA,VA,WV",,http://www.nps.gov/cbpo/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,chis,Channel Islands National Park,CA,National Park,http://www.nps.gov/chis/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,cuis,Cumberland Island National Seashore,GA,National Seashore,http://www.nps.gov/cuis/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,cuva,Cuyahoga Valley National Park,OH,National Park,http://www.nps.gov/cuva/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,drto,Dry Tortugas National Park,FL,National Park,http://www.nps.gov/drto/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,ebla,Ebey's Landing National Historical Reserve,WA,National Historical Reserve,http://www.nps.gov/ebla/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,ever,Everglades National Park,FL,National Park,http://www.nps.gov/ever/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,fiis,Fire Island National Seashore,NY,National Seashore,http://www.nps.gov/fiis/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,foma,Fort Matanzas National Monument,FL,National Monument,http://www.nps.gov/foma/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,fopu,Fort Pulaski National Monument,GA,National Monument,http://www.nps.gov/fopu/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,fora,Fort Raleigh National Historic Site,NC,National Historic Site,http://www.nps.gov/fora/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,gate,Gateway National Recreation Area,"NY,NJ",National Recreation Area,http://www.nps.gov/gate/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,gewa,George Washington Birthplace National Monument,VA,National Monument,http://www.nps.gov/gewa/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,glac,Glacier National Park,MT,National Park,http://www.nps.gov/glac/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,glba,Glacier Bay National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/glba/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,glca,Glen Canyon National Recreation Area,"AZ,UT",National Recreation Area,http://www.nps.gov/glca/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,goga,Golden Gate National Recreation Area,CA,National Recreation Area,http://www.nps.gov/goga/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,grca,Grand Canyon National Park,AZ,National Park,http://www.nps.gov/grca/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,grko,Grant-Kohrs Ranch National Historic Site,MT,National Historic Site,http://www.nps.gov/grko/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,grsa,Great Sand Dunes National Park & Preserve,CO,National Park & Preserve,http://www.nps.gov/grsa/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,guis,Gulf Islands National Seashore,"FL,MS",National Seashore,http://www.nps.gov/guis/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,hafe,Harpers Ferry National Historical Park,"WV,VA,MD",National Historical Park,http://www.nps.gov/hafe/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,hocu,Hopewell Culture National Historical Park,OH,National Historical Park,http://www.nps.gov/hocu/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,iafl,Ice Age Floods National Geologic Trail,"WA,OR,ID,MT",National Geologic Trail,http://www.nps.gov/iafl/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,indu,Indiana Dunes National Park,IN,National Park,http://www.nps.gov/indu/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,isro,Isle Royale National Park,MI,National Park,http://www.nps.gov/isro/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,kaho,Kaloko-Honokōhau National Historical Park,HI,National Historical Park,http://www.nps.gov/kaho/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,katm,Katmai National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/katm/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,kaww,Katahdin Woods and Waters National Monument,ME,National Monument,http://www.nps.gov/kaww/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,lake,Lake Mead National Recreation Area,"AZ,NV",National Recreation Area,http://www.nps.gov/lake/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,laro,Lake Roosevelt National Recreation Area,WA,National Recreation Area,http://www.nps.gov/laro/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,lavo,Lassen Volcanic National Park,CA,National Park,http://www.nps.gov/lavo/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,lecl,Lewis & Clark National Historic Trail,"IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",National Historic Trail,http://www.nps.gov/lecl/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,lewi,Lewis and Clark National Historical Park,"OR,WA",National Historical Park,http://www.nps.gov/lewi/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,mapr,Manhattan Project National Historical Park,"NM,WA,TN",National Historical Park,http://www.nps.gov/mapr/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,miss,Mississippi National River & Recreation Area,MN,National River & Recreation Area,http://www.nps.gov/miss/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,mnrr,Missouri National Recreational River,"SD,NE",National Recreational River,http://www.nps.gov/mnrr/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,mono,Monocacy National Battlefield,MD,National Battlefield,http://www.nps.gov/mono/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,mora,Mount Rainier National Park,WA,National Park,http://www.nps.gov/mora/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,nace,National Capital Parks-East ,DC,,http://www.nps.gov/nace/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,nepe,Nez Perce National Historical Park,"ID,MT,OR,WA",National Historical Park,http://www.nps.gov/nepe/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,niob,Niobrara National Scenic River,NE,National Scenic River,http://www.nps.gov/niob/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,noca,North Cascades National Park,WA,National Park,http://www.nps.gov/noca/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,olym,Olympic National Park,WA,National Park,http://www.nps.gov/olym/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,pais,Padre Island National Seashore,TX,National Seashore,http://www.nps.gov/pais/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,pete,Petersburg National Battlefield,VA,National Battlefield,http://www.nps.gov/pete/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,piro,Pictured Rocks National Lakeshore,MI,National Lakeshore,http://www.nps.gov/piro/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,pisc,Piscataway Park,MD,Park,http://www.nps.gov/pisc/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,pohe,Potomac Heritage National Scenic Trail,"DC,MD,PA,VA",National Scenic Trail,http://www.nps.gov/pohe/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,pore,Point Reyes National Seashore,CA,National Seashore,http://www.nps.gov/pore/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,prsf,Presidio of San Francisco ,CA,,http://www.nps.gov/prsf/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,redw,Redwood National and State Parks,CA,National and State Parks,http://www.nps.gov/redw/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,rigr,Rio Grande Wild & Scenic River,TX,Wild & Scenic River,http://www.nps.gov/rigr/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,rira,River Raisin National Battlefield Park,MI,National Battlefield Park,http://www.nps.gov/rira/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,rocr,Rock Creek Park,DC,Park,http://www.nps.gov/rocr/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,saan,San Antonio Missions National Historical Park,TX,National Historical Park,http://www.nps.gov/saan/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,sacr,Saint Croix Island International Historic Site,ME,International Historic Site,http://www.nps.gov/sacr/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,sajh,San Juan Island National Historical Park,WA,National Historical Park,http://www.nps.gov/sajh/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,seki,Sequoia & Kings Canyon National Parks,CA,National Parks,http://www.nps.gov/seki/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,sitk,Sitka National Historical Park,AK,National Historical Park,http://www.nps.gov/sitk/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,slbe,Sleeping Bear Dunes National Lakeshore,MI,National Lakeshore,http://www.nps.gov/slbe/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,stsp,Star-Spangled Banner National Historic Trail,"MD,VA,DC",National Historic Trail,http://www.nps.gov/stsp/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,timu,Timucuan Ecological & Historic Preserve,FL,Ecological & Historic Preserve,http://www.nps.gov/timu/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,trte,Trail Of Tears National Historic Trail,"AL,AR,GA,IL,KY,MO,NC,OK,TN",National Historic Trail,http://www.nps.gov/trte/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,upde,Upper Delaware Scenic & Recreational River,"NY,PA",Scenic & Recreational River,http://www.nps.gov/upde/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,vafo,Valley Forge National Historical Park,PA,National Historical Park,http://www.nps.gov/vafo/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,viis,Virgin Islands National Park,VI,National Park,http://www.nps.gov/viis/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,voya,Voyageurs National Park,MN,National Park,http://www.nps.gov/voya/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,whis,Whiskeytown National Recreation Area,CA,National Recreation Area,http://www.nps.gov/whis/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,wrst,Wrangell - St Elias National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/wrst/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,yose,Yosemite National Park,CA,National Park,http://www.nps.gov/yose/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,yuch,Yukon - Charley Rivers National Preserve,AK,National Preserve,http://www.nps.gov/yuch/
63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,zion,Zion National Park,UT,National Park,http://www.nps.gov/zion/
CABB4B31-8D23-4560-B359-6A12AF5621A9,Bear Canister Purchase/Rental,yose,Yosemite National Park,CA,National Park,http://www.nps.gov/yose/
7C64C0C4-5535-4E78-A04C-F78EBBFC3DAD,Bear Spray Purchase/Rental,glac,Glacier National Park,MT,National Park,http://www.nps.gov/glac/
7C64C0C4-5535-4E78-A04C-F78EBBFC3DAD,Bear Spray Purchase/Rental,noca,North Cascades National Park,WA,National Park,http://www.nps.gov/noca/
7C64C0C4-5535-4E78-A04C-F78EBBFC3DAD,Bear Spray Purchase/Rental,yell,Yellowstone National Park,"ID,MT,WY",National Park,http://www.nps.gov/yell/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,acad,Acadia National Park,ME,National Park,http://www.nps.gov/acad/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,alca,Alcatraz Island ,CA,,http://www.nps.gov/alca/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,alka,Ala Kahakai National Historic Trail,HI,National Historic Trail,http://www.nps.gov/alka/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,alpo,Allegheny Portage Railroad National Historic Site,PA,National Historic Site,http://www.nps.gov/alpo/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,amis,Amistad National Recreation Area,TX,National Recreation Area,http://www.nps.gov/amis/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,anac,Anacostia Park,DC,Park,http://www.nps.gov/anac/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,anjo,Andrew Johnson National Historic Site,TN,National Historic Site,http://www.nps.gov/anjo/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,anti,Antietam National Battlefield,MD,National Battlefield,http://www.nps.gov/anti/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,apco,Appomattox Court House National Historical Park,VA,National Historical Park,http://www.nps.gov/apco/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,apis,Apostle Islands National Lakeshore,WI,National Lakeshore,http://www.nps.gov/apis/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,appa,Appalachian National Scenic Trail,"CT,GA,MA,MD,ME,NC,NH,NJ,NY,PA,TN,VA,VT,WV",National Scenic Trail,http://www.nps.gov/appa/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,asis,Assateague Island National Seashore,"MD,VA",National Seashore,http://www.nps.gov/asis/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,badl,Badlands National Park,SD,National Park,http://www.nps.gov/badl/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,band,Bandelier National Monument,NM,National Monument,http://www.nps.gov/band/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,beol,Bent's Old Fort National Historic Site,CO,National Historic Site,http://www.nps.gov/beol/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,bibe,Big Bend National Park,TX,National Park,http://www.nps.gov/bibe/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,bica,Bighorn Canyon National Recreation Area,"MT,WY",National Recreation Area,http://www.nps.gov/bica/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,bicy,Big Cypress National Preserve,FL,National Preserve,http://www.nps.gov/bicy/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,biho,Big Hole National Battlefield,MT,National Battlefield,http://www.nps.gov/biho/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,bith,Big Thicket National Preserve,TX,National Preserve,http://www.nps.gov/bith/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,blri,Blue Ridge Parkway,"NC,VA",Parkway,http://www.nps.gov/blri/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,blrv,Blackstone River Valley National Historical Park,"RI,MA",National Historical Park,http://www.nps.gov/blrv/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,boaf,Boston African American National Historic Site,MA,National Historic Site,http://www.nps.gov/boaf/
20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,boha,Boston Harbor Islands National Recreation Area,MA,National Recreation Area,http://www.nps.gov/boha/
