amenity_id,amenity_name,park_code,park_name,park_states,park_designation,park_url
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,cagr,Casa Grande Ruins National Monument,AZ,National Monument,http://www.nps.gov/cagr/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,caha,Cape Hatteras National Seashore,NC,National Seashore,http://www.nps.gov/caha/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,cajo,Captain John Smith Chesapeake National Historic Trail,"VA,MD,DE,DC,PA,NY",National Historic Trail,http://www.nps.gov/cajo/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,cali,California National Historic Trail,"CA,CO,ID,KS,MO,NE,NV,OR,UT,WY",National Historic Trail,http://www.nps.gov/cali/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,cari,Cane River Creole National Historical Park,LA,National Historical Park,http://www.nps.gov/cari/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,casa,Castillo de San Marcos National Monument,FL,National Monument,http://www.nps.gov/casa/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,cawo,Carter G. Woodson Home National Historic Site,DC,National Historic Site,http://www.nps.gov/cawo/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,cbpo,Chesapeake Bay ,"DC,DE,MD,NY,PA,VA,WV",,http://www.nps.gov/cbpo/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,cebe,Cedar Creek & Belle Grove National Historical Park,VA,National Historical Park,http://www.nps.gov/cebe/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,cebr,Cedar Breaks National Monument,UT,National Monument,http://www.nps.gov/cebr/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,cech,César E. Chávez National Monument,CA,National Monument,http://www.nps.gov/cech/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,chat,Chattahoochee River National Recreation Area,GA,National Recreation Area,http://www.nps.gov/chat/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,chri,Christiansted National Historic Site,VI,National Historic Site,http://www.nps.gov/chri/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,colm,Colorado National Monument,CO,National Monument,http://www.nps.gov/colm/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,crla,Crater Lake National Park,OR,National Park,http://www.nps.gov/crla/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,cuva,Cuyahoga Valley National Park,OH,National Park,http://www.nps.gov/cuva/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,cwdw,Civil War Defenses of Washington ,"DC,MD,VA",,http://www.nps.gov/cwdw/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,dena,Denali National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/dena/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,deto,Devils Tower National Monument,WY,National Monument,http://www.nps.gov/deto/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,drto,Dry Tortugas National Park,FL,National Park,http://www.nps.gov/drto/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,ebla,Ebey's Landing National Historical Reserve,WA,National Historical Reserve,http://www.nps.gov/ebla/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,edal,Edgar Allan Poe National Historic Site,PA,National Historic Site,http://www.nps.gov/edal/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,eise,Eisenhower National Historic Site,PA,National Historic Site,http://www.nps.gov/eise/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,elma,El Malpais National Monument,NM,National Monument,http://www.nps.gov/elma/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,elte,El Camino Real de los Tejas National Historic Trail,"TX,LA",National Historic Trail,http://www.nps.gov/elte/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,ever,Everglades National Park,FL,National Park,http://www.nps.gov/ever/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,feha,Federal Hall National Memorial,NY,National Memorial,http://www.nps.gov/feha/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fiis,Fire Island National Seashore,NY,National Seashore,http://www.nps.gov/fiis/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fodo,Fort Donelson National Battlefield,"KY,TN",National Battlefield,http://www.nps.gov/fodo/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fodu,Fort Dupont Park ,DC,,http://www.nps.gov/fodu/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fola,Fort Laramie National Historic Site,WY,National Historic Site,http://www.nps.gov/fola/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,foma,Fort Matanzas National Monument,FL,National Monument,http://www.nps.gov/foma/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fomc,Fort McHenry National Monument and Historic Shrine,MD,National Monument and Historic Shrine,http://www.nps.gov/fomc/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fomr,Fort Monroe National Monument,VA,National Monument,http://www.nps.gov/fomr/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fone,Fort Necessity National Battlefield,PA,National Battlefield,http://www.nps.gov/fone/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fopu,Fort Pulaski National Monument,GA,National Monument,http://www.nps.gov/fopu/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fora,Fort Raleigh National Historic Site,NC,National Historic Site,http://www.nps.gov/fora/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fosc,Fort Scott National Historic Site,KS,National Historic Site,http://www.nps.gov/fosc/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fosm,Fort Smith National Historic Site,"AR,OK",National Historic Site,http://www.nps.gov/fosm/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fosu,Fort Sumter and Fort Moultrie National Historical Park,SC,National Historical Park,http://www.nps.gov/fosu/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fous,Fort Union Trading Post National Historic Site,"MT,ND",National Historic Site,http://www.nps.gov/fous/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fova,Fort Vancouver National Historic Site,"OR,WA",National Historic Site,http://www.nps.gov/fova/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,fowa,Fort Washington Park,MD,Park,http://www.nps.gov/fowa/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,frde,Franklin Delano Roosevelt Memorial ,DC,,http://www.nps.gov/frde/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,frdo,Frederick Douglass National Historic Site,DC,National Historic Site,http://www.nps.gov/frdo/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,frst,First State National Historical Park,"DE,PA",National Historical Park,http://www.nps.gov/frst/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,gaar,Gates Of The Arctic National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/gaar/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,gate,Gateway National Recreation Area,"NY,NJ",National Recreation Area,http://www.nps.gov/gate/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,gegr,General Grant National Memorial,NY,National Memorial,http://www.nps.gov/gegr/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,gero,George Rogers Clark National Historical Park,IN,National Historical Park,http://www.nps.gov/gero/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,gewa,George Washington Birthplace National Monument,VA,National Monument,http://www.nps.gov/gewa/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,gicl,Gila Cliff Dwellings National Monument,NM,National Monument,http://www.nps.gov/gicl/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,glac,Glacier National Park,MT,National Park,http://www.nps.gov/glac/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,glba,Glacier Bay National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/glba/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,glca,Glen Canyon National Recreation Area,"AZ,UT",National Recreation Area,http://www.nps.gov/glca/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,glec,Glen Echo Park,MD,Park,http://www.nps.gov/glec/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,goga,Golden Gate National Recreation Area,CA,National Recreation Area,http://www.nps.gov/goga/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,grba,Great Basin National Park,NV,National Park,http://www.nps.gov/grba/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,grca,Grand Canyon National Park,AZ,National Park,http://www.nps.gov/grca/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,grfa,Great Falls Park,VA,Park,http://www.nps.gov/grfa/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,grko,Grant-Kohrs Ranch National Historic Site,MT,National Historic Site,http://www.nps.gov/grko/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,grpo,Grand Portage National Monument,MN,National Monument,http://www.nps.gov/grpo/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,grsm,Great Smoky Mountains National Park,"NC,TN",National Park,http://www.nps.gov/grsm/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,grte,Grand Teton National Park,WY,National Park,http://www.nps.gov/grte/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,guis,Gulf Islands National Seashore,"FL,MS",National Seashore,http://www.nps.gov/guis/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,gumo,Guadalupe Mountains National Park,TX,National Park,http://www.nps.gov/gumo/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,gwca,George Washington Carver National Monument,MO,National Monument,http://www.nps.gov/gwca/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,gwmp,George Washington Memorial Parkway,"DC,MD,VA",Memorial Parkway,http://www.nps.gov/gwmp/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,hafe,Harpers Ferry National Historical Park,"WV,VA,MD",National Historical Park,http://www.nps.gov/hafe/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,hale,Haleakalā National Park,HI,National Park,http://www.nps.gov/hale/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,hamp,Hampton National Historic Site,MD,National Historic Site,http://www.nps.gov/hamp/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,hart,Harriet Tubman National Historical Park,NY,National Historical Park,http://www.nps.gov/hart/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,hatu,Harriet Tubman Underground Railroad National Historical Park,MD,National Historical Park,http://www.nps.gov/hatu/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,heho,Herbert Hoover National Historic Site,IA,National Historic Site,http://www.nps.gov/heho/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,hocu,Hopewell Culture National Historical Park,OH,National Historical Park,http://www.nps.gov/hocu/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,home,Homestead National Historical Park,NE,National Historical Park,http://www.nps.gov/home/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,iafl,Ice Age Floods National Geologic Trail,"WA,OR,ID,MT",National Geologic Trail,http://www.nps.gov/iafl/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,inde,Independence National Historical Park,PA,National Historical Park,http://www.nps.gov/inde/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,indu,Indiana Dunes National Park,IN,National Park,http://www.nps.gov/indu/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,isro,Isle Royale National Park,MI,National Park,http://www.nps.gov/isro/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,jaga,James A Garfield National Historic Site,OH,National Historic Site,http://www.nps.gov/jaga/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,jeca,Jewel Cave National Monument,SD,National Monument,http://www.nps.gov/jeca/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,jeff,Gateway Arch National Park,MO,National Park,http://www.nps.gov/jeff/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,jica,Jimmy Carter National Historical Park,GA,National Historical Park,http://www.nps.gov/jica/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,jofi,John Fitzgerald Kennedy National Historic Site,MA,National Historic Site,http://www.nps.gov/jofi/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,jofl,Johnstown Flood National Memorial,PA,National Memorial,http://www.nps.gov/jofl/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,jotr,Joshua Tree National Park,CA,National Park,http://www.nps.gov/jotr/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,juba,Juan Bautista de Anza National Historic Trail,"AZ,CA",National Historic Trail,http://www.nps.gov/juba/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,katm,Katmai National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/katm/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,kemo,Kennesaw Mountain National Battlefield Park,GA,National Battlefield Park,http://www.nps.gov/kemo/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,kewe,Keweenaw National Historical Park,MI,National Historical Park,http://www.nps.gov/kewe/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,klgo,Klondike Gold Rush National Historical Park,AK,National Historical Park,http://www.nps.gov/klgo/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,klse,Klondike Gold Rush - Seattle Unit National Historical Park,WA,National Historical Park,http://www.nps.gov/klse/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,knri,Knife River Indian Villages National Historic Site,ND,National Historic Site,http://www.nps.gov/knri/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,labe,Lava Beds National Monument,CA,National Monument,http://www.nps.gov/labe/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,lake,Lake Mead National Recreation Area,"AZ,NV",National Recreation Area,http://www.nps.gov/lake/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,lamr,Lake Meredith National Recreation Area,TX,National Recreation Area,http://www.nps.gov/lamr/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,laro,Lake Roosevelt National Recreation Area,WA,National Recreation Area,http://www.nps.gov/laro/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,lavo,Lassen Volcanic National Park,CA,National Park,http://www.nps.gov/lavo/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,lecl,Lewis & Clark National Historic Trail,"IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",National Historic Trail,http://www.nps.gov/lecl/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,lewi,Lewis and Clark National Historical Park,"OR,WA",National Historical Park,http://www.nps.gov/lewi/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,liho,Lincoln Home National Historic Site,IL,National Historic Site,http://www.nps.gov/liho/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,long,Longfellow House Washington's Headquarters National Historic Site,MA,National Historic Site,http://www.nps.gov/long/
8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,lowe,Lowell National Historical Park,MA,National Historical Park,http://www.nps.gov/lowe/
